query_id,query_variant,source_dataset_id,source_title,query_text,query_topics,query_countries,query_time_collection_years,relevant_dataset_id,relevant_title,relevant_topic,relevant_country,relevant_time_collection_years
68,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),"Can you find datasets related to [[""LAW, CRIME AND LEGAL SYSTEMS"", ""Crime and law enforcement"", ""International politics and organisations""]] in [[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]] during the [2010s]?","[""LAW, CRIME AND LEGAL SYSTEMS"", ""Crime and law enforcement"", ""International politics and organisations""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]","[""2013"", ""2013""]",ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),"[""LAW, CRIME AND LEGAL SYSTEMS"", ""Crime and law enforcement"", ""International politics and organisations""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]","[""2013"", ""2013""]"
69,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA3891,Party Preferences Czech Republic 2000 (Trend),"Can you find datasets related to [[""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections""]] in [[""Czech Republic""]] during the [2000s]?","[""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections""]","[""Czech Republic""]","[""2000"", ""2000""]",ZA3891,Party Preferences Czech Republic 2000 (Trend),"[""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections""]","[""Czech Republic""]","[""2000"", ""2000""]"
70,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),"Can you find datasets related to [[""Cultural and national identity"", ""Minorities"", ""International politics and organisations"", ""Migration""]] in [[""Netherlands""]] during the [2010s]?","[""Cultural and national identity"", ""Minorities"", ""International politics and organisations"", ""Migration""]","[""Netherlands""]","[""2014"", ""2014""]",ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),"[""Cultural and national identity"", ""Minorities"", ""International politics and organisations"", ""Migration""]","[""Netherlands""]","[""2014"", ""2014""]"
71,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]",ZA8423,Labour market policy in the German Empire.,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1904"", ""1928""]"
71,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]",ZA8256,The Growth of the German Economy since the Middle of the 19th Century. Chapter: Population and Employment,"[""HISTORY""]","[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany"", """"]","[""1850"", ""1959""]"
71,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]",ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]"
71,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]",ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]"
72,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),"Can you find datasets related to [[""International politics and organisations"", ""Conflict, security and peace"", ""Government, political systems and organisations"", ""Economic systems and development""]] in [[""Germany""]] during the [1980s]?","[""International politics and organisations"", ""Conflict, security and peace"", ""Government, political systems and organisations"", ""Economic systems and development""]","[""Germany""]","[""1982"", ""1982""]",ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),"[""International politics and organisations"", ""Conflict, security and peace"", ""Government, political systems and organisations"", ""Economic systems and development""]","[""Germany""]","[""1982"", ""1982""]"
73,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8859,Crime in the Modern City 2007,"Can you find datasets related to [[""Crime and law enforcement"", ""Legislation and legal systems"", ""PSYCHOLOGY"", ""Family life and marriage"", ""Community, urban and rural life"", ""Leisure, tourism and sport"", ""Social behaviour and attitudes"", ""Time use"", ""Vocational education and training"", ""Employment""]] in [[""Duisburg""]] during the [2000s]?","[""Crime and law enforcement"", ""Legislation and legal systems"", ""PSYCHOLOGY"", ""Family life and marriage"", ""Community, urban and rural life"", ""Leisure, tourism and sport"", ""Social behaviour and attitudes"", ""Time use"", ""Vocational education and training"", ""Employment""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,"[""Crime and law enforcement"", ""Legislation and legal systems"", ""PSYCHOLOGY"", ""Family life and marriage"", ""Community, urban and rural life"", ""Leisure, tourism and sport"", ""Social behaviour and attitudes"", ""Time use"", ""Vocational education and training"", ""Employment""]","[""Duisburg""]","[""2007"", ""2007""]"
74,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5727,"Long-term Online Tracking, T27 (GLES)","Can you find datasets related to [[""Social behaviour and attitudes"", ""Media"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections"", ""Economic policy, public expenditure and revenue"", ""Economic systems and development""]] in [[""Germany""]] during the [2010s]?","[""Social behaviour and attitudes"", ""Media"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections"", ""Economic policy, public expenditure and revenue"", ""Economic systems and development""]","[""Germany""]","[""2015"", ""2015""]",ZA5727,"Long-term Online Tracking, T27 (GLES)","[""Social behaviour and attitudes"", ""Media"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections"", ""Economic policy,  public expenditure and revenue"", ""Economic systems and development""]","[""Germany""]","[""2015"", ""2015""]"
75,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA0401,Comparative National Development Project (Uruguay),"Can you find datasets related to [[""Higher and further education"", ""Social behaviour and attitudes"", ""Political behaviour and attitudes""]] in [[""Uruguay""]] during the [1960s]?","[""Higher and further education"", ""Social behaviour and attitudes"", ""Political behaviour and attitudes""]","[""Uruguay""]","[""1966"", ""1966""]",ZA0401,Comparative National Development Project (Uruguay),"[""Higher and further education"", ""Social behaviour and attitudes"", ""Political behaviour and attitudes""]","[""Uruguay""]","[""1966"", ""1966""]"
76,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5520,International Social Survey Programme: Work Orientations IV - ISSP 2015 (Turkey),"Can you find datasets related to [[""Political behaviour and attitudes"", ""Government, political systems and organisations""]] in [[""Turkey""]] during the [2010s]?","[""Political behaviour and attitudes"", ""Government, political systems and organisations""]","[""Turkey""]","[""2017"", ""2017""]",ZA5520,International Social Survey Programme: Work Orientations IV - ISSP 2015 (Turkey),"[""Political behaviour and attitudes"", ""Government, political systems and organisations""]","[""Turkey""]","[""2017"", ""2017""]"
77,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA3777,EVS - European Values Study 1999 - Great Britain,"Can you find datasets related to [[""Religion and values"", ""Social behaviour and attitudes"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Family life and marriage"", ""Economic systems and development""]] in [[""United Kingdom""]] during the [1990s]?","[""Religion and values"", ""Social behaviour and attitudes"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Family life and marriage"", ""Economic systems and development""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,"[""Religion and values"", ""Social behaviour and attitudes"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""SOCIAL STRATIFICATION AND GROUPINGS"", ""Family life and marriage"", ""Economic systems and development""]","[""United Kingdom""]","[""1999"", ""1999""]"
78,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA1439,Young People and Adults '85 (Adult),"Can you find datasets related to [[""Social conditions and indicators"", ""Youth""]] in [[""Germany""]] during the [1980s]?","[""Social conditions and indicators"", ""Youth""]","[""Germany""]","[""1984"", ""1984""]",ZA1439,Young People and Adults '85 (Adult),"[""Social conditions and indicators"", ""Youth""]","[""Germany""]","[""1984"", ""1984""]"
79,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA4809,Flash Eurobarometer 223 (Euro Introduction in Malta),"Can you find datasets related to [[""Economic systems and development""]] in [[""Malta""]] during the [2000s]?","[""Economic systems and development""]","[""Malta""]","[""2008"", ""2008""]",ZA4809,Flash Eurobarometer 223 (Euro Introduction in Malta),"[""Economic systems and development""]","[""Malta""]","[""2008"", ""2008""]"
80,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1910s and 1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]",ZA8423,Labour market policy in the German Empire.,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1904"", ""1928""]"
80,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1910s and 1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]",ZA8256,The Growth of the German Economy since the Middle of the 19th Century. Chapter: Population and Employment,"[""HISTORY""]","[""Historical German lands (-1871)"", ""German Reich (1871-1945)"", ""Germany"", """"]","[""1850"", ""1959""]"
80,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1910s and 1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]",ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]"
80,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,"Can you find datasets related to [[""HISTORY""]] in [[""German Reich (1871-1945)""]] during the [1910s and 1920s and 1930s]?","[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]",ZA8007,Representatives in the Reichstag in the Weimar Republic 1919-1933,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1919"", ""1933""]"
81,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"Can you find datasets related to [[""Social behaviour and attitudes"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions"", ""Language and linguistics"", ""International politics and organisations"", ""Political behaviour and attitudes""]] in [[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]] during the [1990s]?","[""Social behaviour and attitudes"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions"", ""Language and linguistics"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]",ZA2937,Eurobarometer 47.2 (Apr-Jun 1997),"[""Social behaviour and attitudes"", ""Medication and treatment"", ""Specific diseases, disorders and medical conditions"", ""Language and linguistics"", ""International politics and organisations"", ""Political behaviour and attitudes""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Portugal"", ""Great Britain"", ""Northern Ireland"", ""Austria"", ""Sweden"", ""Finland""]","[""1997"", ""1997""]"
82,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA0418,Shoemakers,"Can you find datasets related to [[""Employment"", ""TRADE, INDUSTRY AND MARKETS""]] in [[""North Rhine-Westphalia""]] during the [1960s]?","[""Employment"", ""TRADE, INDUSTRY AND MARKETS""]","[""North Rhine-Westphalia""]","[""1962"", ""1962""]",ZA0418,Shoemakers,"[""Employment"", ""TRADE, INDUSTRY AND MARKETS""]","[""North Rhine-Westphalia""]","[""1962"", ""1962""]"
83,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA7711,"GLES Tracking October 2022, T53","Can you find datasets related to [[""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections""]] in [[""Germany""]] during the [2020s]?","[""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections""]","[""Germany""]","[""2022"", ""2022""]",ZA7711,"GLES Tracking October 2022, T53","[""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Elections""]","[""Germany""]","[""2022"", ""2022""]"
84,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA5533,Prevention Survey Rhineland-Palatinate (2006 and 2010),"Can you find datasets related to [[""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]] in [[""Rhineland-Palatinate""]] during the [2000s and 2010s]?","[""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]","[""Rhineland-Palatinate""]","[""2006"", ""2010""]",ZA5533,Prevention Survey Rhineland-Palatinate (2006 and 2010),"[""Medication and treatment"", ""Specific diseases, disorders and medical conditions""]","[""Rhineland-Palatinate""]","[""2006"", ""2010""]"
85,V1_TOPIC_COUNTRY_TIME_ALL_TOPICS,ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),"Can you find datasets related to [[""Employment"", ""Cultural activities and participation"", ""Specific diseases, disorders and medical conditions"", ""Media"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Family life and marriage"", ""Youth""]] in [[""German Democratic Republic (1949-1990)""]] during the [1970s]?","[""Employment"", ""Cultural activities and participation"", ""Specific diseases, disorders and medical conditions"", ""Media"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Family life and marriage"", ""Youth""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]",ZA6151,Interval Study: Development Factors and Development Forms of  Young People in the GDR (1968-1980) IS I - 1970 (3rd Wave),"[""Employment"", ""Cultural activities and participation"", ""Specific diseases, disorders and medical conditions"", ""Media"", ""Political behaviour and attitudes"", ""Government, political systems and organisations"", ""Family life and marriage"", ""Youth""]","[""German Democratic Republic (1949-1990)""]","[""1970"", ""1970""]"
