variant_short;query_id;query_variant;mode;model;rank;source_dataset_id;returned_title;returned_url_or_doi;matched_dataset_id;is_strict_source_dataset;is_source_dataset;is_title_source_dataset;is_strict_gesis_relevant_dataset;is_gesis_relevant_dataset;link_valid;match_method;title_match_method
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;Mannheimer Corona-Studie;https://search.gesis.org/research_data/ZA7745;ZA7745;0;0;0;0;0;True;dataset_id;unmatched
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;Young Germany during COVID-19;https://access.gesis.org/sharing/2125/2373;SDN-10.7802-2125;0;0;0;0;0;False;title_exact;title_exact
V2;25;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9085;2020 ELWar COVID-19 Public;https://access.gesis.org/sharing/2397/3690;SDN-10.7802-2397;0;0;0;0;0;False;title_exact;title_exact
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;German General Social Survey (ALLBUS/GGSS) 2023;https://doi.org/10.4232/1.14480;ZA8830;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;German General Social Survey (ALLBUS/GGSS) 2021;https://doi.org/10.4232/1.14238;ZA5280;0;0;0;0;0;True;doi;title_fuzzy
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;GESIS Panel.pop Population Sample;https://doi.org/10.4232/1.13435;ZA5664;0;0;0;0;0;False;title_exact;title_exact
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;GESIS Panel.pop Special Survey on the Coronavirus SARS-CoV-2 Outbreak in Germany;https://doi.org/10.4232/1.13520;ZA5667;0;0;0;0;0;True;doi;title_exact
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;GLES Cross-Section 2021, Pre- and Post-Election;https://doi.org/10.4232/1.14170;ZA7702;0;0;0;0;0;True;doi;title_exact
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;GESIS Panel.dbd Digital Behavioural Data Sample — 2024 European Elections Pre-Release;https://doi.org/10.4232/1.14467;ZA5668;0;0;0;1;1;True;doi;title_fuzzy
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;SOEP-IS 2020 (Data 1998-2020);https://www.diw.de/en/diw_01.c.822209.en/edition/soep-is_2020___data_1998-2020.html;missy-mz-2020;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;SOEP-Core v37 (Data 1984-2020);https://www.diw.de/en/diw_01.c.838852.en/edition/soep-core_v37_-_further_editions.html;;0;0;0;0;0;False;unmatched;unmatched
V2;26;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;Replication Data: Enforcement may crowd out voluntary support for Covid19 policies, especially where trust in government is weak and in a liberal society;https://doi.org/10.7802/2124;SDN-10.7802-2124;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;EU-SILC – Poverty or Social Exclusion by Sex and Age, Germany, 2020–2025;https://genesis.destatis.de/datenbank/online/statistic/12241/table/12241-0006;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;EU-SILC – Housing Cost Burden by Household Type, Germany, 2020–2025;https://genesis.destatis.de/datenbank/online/statistic/12241/table/12241-0009;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;EU-SILC – Household Income by Household Type, Germany, 2020–2025;https://genesis.destatis.de/datenbank/online/statistic/12241/table/12241-0001;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;EU-SILC – Equivalised Net Income by Employment Status, Germany, 2020–2025;https://genesis.destatis.de/datenbank/online/statistic/12241/table/12241-0014;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;Microcensus – Population and Labour-Force Status by Sex and Age, Germany, 2020–2025;https://genesis.destatis.de/datenbank/online/table/12211-0001/;ZA0542;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;Microcensus – Family and Living Arrangements, Germany, 2020–2025;https://genesis.destatis.de/datenbank/online/statistic/12211/table/12211-0420;;0;0;0;0;0;False;unmatched;unmatched
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;German Labour-Market Statistics – Unemployment and Unemployment Rates;https://genesis.destatis.de/datenbank/online/statistic/13211/table/13211-0001/search/s/YXJiZWl0c2xvc2U%3D;;0;0;0;0;0;False;unmatched;unmatched
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;Eurostat EU-SILC Public Microdata;https://ec.europa.eu/eurostat/web/microdata/public-microdata/statistics-on-income-and-living-conditions;missy-eu-silc-2004;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;European Pillar of Social Rights – Regional Data;https://ec.europa.eu/eurostat/de/web/european-pillar-of-social-rights/database/data-by-region;ZA1701;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;27;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA9085;German General Social Survey (ALLBUS) 2021;https://doi.org/10.4232/1.13788;ZA6862;0;0;0;0;0;True;doi;title_fuzzy
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;Destatis: Household consumption expenditure;https://www.destatis.de/EN/Themes/Society-Environment/Income-Consumption-Living-Conditions/Consumption-Expenditure/_node.html;;0;0;0;0;0;False;unmatched;unmatched
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA9085;Destatis: Income, consumption and living conditions;https://www.destatis.de/EN/Themes/Society-Environment/Income-Consumption-Living-Conditions/_node.html;;0;0;0;0;0;False;unmatched;unmatched
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA9085;Eurostat: Household budget surveys;https://ec.europa.eu/eurostat/web/household-budget-surveys;;0;0;0;0;0;False;unmatched;unmatched
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA9085;Eurostat: Retail trade volume and turnover;https://ec.europa.eu/eurostat/web/short-term-business-statistics/information-data/retail-trade;;0;0;0;0;0;False;unmatched;unmatched
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA9085;GESIS Panel;https://www.gesis.org/en/gesis-panel;ZA5585;0;0;0;0;0;False;title_exact;title_exact
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA9085;German Socio-Economic Panel (SOEP);https://www.diw.de/en/diw_01.c.615551.en/research_infrastructure__socio-economic_panel__soep.html;;0;0;0;0;0;False;unmatched;unmatched
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA9085;German Internet Panel (GIP);https://www.uni-mannheim.de/en/gip/;ZA6960;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA9085;Deutsche Bundesbank: Panel on Household Finances (PHF);https://www.bundesbank.de/en/bundesbank/research/panel-on-household-finances;ZA1425;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;28;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA9085;Deutsche Bundesbank: Bundesbank Online Panel – Households (BOP-HH);https://www.bundesbank.de/en/bundesbank/research/household-expectations;ZA5659;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;29;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA9085;German Labour Market Statistics;https://www.arbeitsagentur.de/en/press/2024-02-labour-market;ZA8186;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Destatis GENESIS-Online;https://www-genesis.destatis.de/genesis/online;;0;0;0;0;0;False;unmatched;unmatched
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;German Socio-Economic Panel (SOEP);https://www.diw.de/en/diw_01.c.678568.en/research_data_center_soep.html;;0;0;0;0;0;False;unmatched;unmatched
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Eurostat Database;https://ec.europa.eu/eurostat/data/database;SDN-10.7802-2786;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;European Union Statistics on Income and Living Conditions (EU-SILC);https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions;missy-european-union-statistics-on-income-and-living-conditions-2008;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;European Social Survey (ESS) Data Portal;https://ess.sikt.no/;ZA5145;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;GESIS Panel;https://www.gesis.org/en/gesis-panel;ZA5585;0;0;0;0;0;False;title_exact;title_exact
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;German General Social Survey (ALLBUS);https://www.gesis.org/en/allbus;ZA4584;0;0;0;0;1;False;title_exact;title_exact
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;OECD Data Explorer;https://data-explorer.oecd.org/;;0;0;0;0;0;False;unmatched;unmatched
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;World Bank Germany Data;https://data.worldbank.org/country/germany;ZA1711;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;30;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;Federal Employment Agency Statistics (Statistik der Bundesagentur für Arbeit);https://statistik.arbeitsagentur.de/;;0;0;0;0;0;False;unmatched;unmatched
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Destatis GENESIS-Online;https://www-genesis.destatis.de/genesis/online;;0;0;0;0;0;False;unmatched;unmatched
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Eurostat: Digital economy and society database;https://ec.europa.eu/eurostat/web/digital-economy-and-society/database;;0;0;0;0;0;False;unmatched;unmatched
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Eurostat: ICT usage in households and by individuals;https://ec.europa.eu/eurostat/web/digital-economy-and-society/information-data/households-individuals;;0;0;0;0;0;False;unmatched;unmatched
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Eurostat: ICT usage in enterprises;https://ec.europa.eu/eurostat/web/digital-economy-and-society/information-data/enterprises;;0;0;0;0;0;False;unmatched;unmatched
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;OECD Data Explorer: ICT Access and Usage by Households and Individuals;https://data-explorer.oecd.org/;;0;0;0;0;0;False;unmatched;unmatched
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;GESIS Data Search;https://search.gesis.org/;SDN-10.7802-1380;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;German Internet Panel (GIP);https://www.gip-panel.org/en/;ZA6960;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;31;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;SOEP — German Socio-Economic Panel;https://www.diw.de/en/diw_01.c.615551.en/research_infrastructure__socio-economic_panel__soep.html;;0;0;0;0;0;False;unmatched;unmatched
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Campaign Media Content Analysis, TV and Print Media, Cumulation 2009-2017 (GLES);https://doi.org/10.4232/1.13373;ZA6836;0;0;0;1;1;True;doi;title_exact
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Social Media Monitoring for the German Federal Election 2017;https://doi.org/10.4232/1.12992;ZA6926;0;0;0;1;1;True;doi;title_exact
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Europinions: Media Study;https://doi.org/10.4232/1.13796;ZA5554;0;0;0;1;1;True;doi;title_exact
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Media Exposure and Opinion Formation in an Age of Information Overload (MEOF) – Webtracking on-site;https://doi.org/10.4232/1.13981;ZA7896;0;0;0;1;1;True;doi;title_exact
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Political Identities and News Consumption in Election Times (PINCET);https://doi.org/10.7802/2524;SDN-10.7802-2585;0;0;0;1;1;True;doi;title_exact
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Content Analysis of Responsibility Frames on Health Topics in News Coverage;https://doi.org/10.7802/2406;ZA6379;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;CommonCrawl News Articles by Political Orientation;https://doi.org/10.5281/zenodo.7476696;;0;0;0;0;0;False;unmatched;unmatched
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Discourses on the Mediatization of the Office: An Annotated Dataset of Press Articles (German-speaking countries, 1980-2024);https://doi.org/10.5281/zenodo.19182156;;0;0;0;0;0;False;unmatched;unmatched
V2;32;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;CLIC24 – Climate Change Multilingual Media Corpus 2024;https://doi.org/10.5281/zenodo.18924734;;0;0;0;0;0;False;unmatched;unmatched
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;GLES Tracking 2009–2023, Cumulation;https://doi.org/10.4232/1.14232;ZA6832;0;0;0;0;0;True;doi;title_fuzzy
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;GLES Cross-Section 2021, Pre- and Post-Election;https://search.gesis.org/research_data/ZA7702;ZA7702;0;0;0;0;0;True;dataset_id;title_exact
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;GLES Tracking January 2021, T48;https://doi.org/10.4232/1.13727;ZA7705;0;0;0;0;0;True;doi;title_exact
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;GLES Cross-Section Cumulation 2009–2021;https://www.gesis.org/en/gles/data-and-documentation;ZA6835;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;German General Social Survey (ALLBUS) datasets;https://www.gesis.org/allbus/daten-und-dokumentation;ZA4584;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;German General Social Survey – ALLBUScompact 2021;https://doi.org/10.4232/1.14213;ZA5283;0;0;0;1;1;True;doi;title_fuzzy
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Politbarometer annual and time-series data;https://www.gesis.org/en/elections/politbarometer;ZA1925;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Politbarometer 2019, Cumulated Data Set;https://search.gesis.org/research_data/ZA7599?lang=en;ZA7599;0;0;0;1;1;True;dataset_id;title_fuzzy
V2;33;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;GLES Candidate Studies;https://www.gesis.org/en/gles/data-and-documentation;ZA10102;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Destatis GENESIS-Online: IKT-Indikatoren für Unternehmen: Deutschland, Jahre (bis 2024);https://genesis.destatis.de/datenbank/online/statistic/52911/table/52911-0001;;0;0;0;0;0;False;unmatched;unmatched
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;Eurostat: Survey on the use of ICT in households and by individuals — microdata;https://ec.europa.eu/eurostat/web/microdata/survey-ict-use-households-individuals;;0;0;0;0;0;False;unmatched;unmatched
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Eurostat: Individuals — internet use (isoc_ci_ifp_iu);https://doi.org/10.2908/isoc_ci_ifp_iu;;0;0;0;0;0;False;unmatched;unmatched
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;Eurostat: Households — level of internet access (isoc_ci_in_h);https://doi.org/10.2908/ISOC_CI_IN_H;;0;0;0;0;0;False;unmatched;unmatched
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Eurostat: Digital economy and society — comprehensive databases;https://ec.europa.eu/eurostat/de/web/digital-economy-and-society/database/comprehensive-database;;0;0;0;0;0;False;unmatched;unmatched
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Eurostat: ICT specialists in employment (isoc_skslf);https://ec.europa.eu/eurostat/cache/metadata/EN/isoc_skslf_esms.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Eurostat: ICT sector (isoc_se);https://ec.europa.eu/eurostat/cache/metadata/en/isoc_se_esms.htm;;0;0;0;0;0;False;unmatched;unmatched
V2;34;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Destatis GENESIS-Online: Enterprises by economic activity and employment-size class;https://genesis.destatis.de/datenbank/online/statistic/52111%2A/table/52111-0001;;0;0;0;0;0;False;unmatched;unmatched
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;GLES Tracking 2009–2023, Cumulation;https://doi.org/10.4232/1.14232;ZA6832;0;0;0;0;0;True;doi;title_fuzzy
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;GLES Cross-Section 2021, Pre- and Post-Election;https://doi.org/10.4232/1.14170;ZA7702;0;0;0;0;0;True;doi;title_exact
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;Quick Survey on the Federal Parliament Election 2013;https://doi.org/10.4232/1.12160;ZA5937;0;0;0;1;1;True;doi;title_exact
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;German Bundestag Elections 2013: Twitter Usage by Electoral Candidates;https://doi.org/10.4232/1.12319;ZA5973;0;0;0;0;0;True;doi;title_exact
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;Long-Term Media Agenda Analysis (GLES);https://doi.org/10.4232/1.11866;ZA5323;0;0;0;0;0;True;doi;title_exact
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Forsa-Bus 2017;https://doi.org/10.4232/1.13427;ZA6705;0;0;0;1;1;True;doi;title_exact
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Jahresrückblick 2017;https://doi.org/10.4232/1.13028;ZA6639;0;0;0;1;1;True;doi;title_fuzzy
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;ARD-DeutschlandTrend 2012;https://doi.org/10.4232/1.11775;ZA5849;0;0;0;1;1;True;doi;title_exact
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;GLES Tracking April 2021, T49;https://doi.org/10.4232/1.13739;ZA7707;0;0;0;0;0;True;doi;title_exact
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;Manifesto Project Dataset 2025a;https://doi.org/10.25522/manifesto.mpds.2025a;ZA7891;0;0;0;0;1;False;title_fuzzy;title_fuzzy
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;11;ZA5665;Ergebnisse Bundestagswahlen seit 1949;https://www.govdata.de/suche/daten/ergebnisse-bundestagswahlen?ids=aa41f375-2543-4205-a080-de18c1559bed;;0;0;0;0;0;False;unmatched;unmatched
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;12;ZA5665;Bundestagswahlen;https://www.govdata.de/suche/daten/bundestagswahlen;;0;0;0;0;0;False;unmatched;unmatched
V2;35;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;13;ZA5665;Gültige Zweitstimmen (Repräsentative Bundestagswahlstatistik): Bundesländer, Stichtag, Parteien, Geschlecht;https://www.govdata.de/suche/daten/gultige-zweitstimmen-reprasentative-bundestagswahlstatistik-bundeslander-stichtag-parteien-gesc;;0;0;0;0;0;False;unmatched;unmatched
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;GLES Data and Documentation on Election Research;https://www.gesis.org/en/gles/data-and-documentation;;0;0;0;0;0;False;unmatched;unmatched
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;2;ZA5665;GLES Cross-Section Cumulation 2009–2021;https://www.gesis.org/en/gles/data-and-documentation;ZA6835;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;3;ZA5665;GLES 2017 Short-term Campaign Panel;https://doi.org/10.4232/1.13323;ZA6804;0;0;0;1;1;True;doi;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;4;ZA5665;GLES 2017 Post-election Cross Section;https://doi.org/10.4232/1.13235;ZA6801;0;0;0;0;0;True;doi;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;5;ZA5665;GLES Longterm Online Tracking T39;https://doi.org/10.4232/1.13989;ZA6823;0;0;0;0;0;True;doi;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;6;ZA5665;Federal Returning Officer: 2017 Bundestag Election Final Results;https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse.html;missy-mz-2017;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;7;ZA5665;Federal Returning Officer: 2017 Election-District Results and Further Results;https://www.bundeswahlleiterin.de/bundestagswahlen/2017/ergebnisse/weitere-ergebnisse.html;missy-mz-2017;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;8;ZA5665;Federal Returning Officer: 2017 Constituency Geographic Data;https://www.bundeswahlleiterin.de/en/bundestagswahlen/2017/wahlkreiseinteilung/downloads.html;missy-mz-2017;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;9;ZA5665;Federal Returning Officer: 2021 Bundestag Election Results;https://www.bundeswahlleiterin.de/bundestagswahlen/2021/ergebnisse.html;missy-mz-2021;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;36;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;10;ZA5665;GESIS Election Studies on Federal and State Elections in Germany;https://www.gesis.org/en/elections;ZA0485;0;0;0;0;0;False;title_fuzzy;title_fuzzy
V2;37;V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC;WEB_SEARCH;chat-latest;1;ZA5665;Destatis GENESIS-Online: National Accounts – Gross Value Added and GDP, Germany, Annual;https://genesis.destatis.de/datenbank/online/table/81000-0001;;0;0;0;0;0;False;unmatched;unmatched
