query_id,query_variant,source_dataset_id,source_title,query_text,query_topics,query_countries,query_time_collection_years,relevant_dataset_id,relevant_title,relevant_topic,relevant_country,relevant_time_collection_years
173,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)",Can you find GESIS datasets about protest movement in Germany and Berlin during the 2020s?,"[""protest movement""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]",SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)","[""protest movement"", ""agricultural policy"", ""nutrition policy""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]"
174,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)",Can you find GESIS datasets about agricultural policy in Germany and Berlin during the 2020s?,"[""agricultural policy""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]",SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)","[""protest movement"", ""agricultural policy"", ""nutrition policy""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]"
175,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)",Can you find GESIS datasets about nutrition policy in Germany and Berlin during the 2020s?,"[""nutrition policy""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]",SDN-10.7802-2783,"Food for Justice: Power, Politics, and Food Inequalities in a Bioeconomy (Berlin, 2024)","[""protest movement"", ""agricultural policy"", ""nutrition policy""]","[""Germany"", ""Berlin""]","[""2024"", ""2024""]"
176,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1639,Consumer Analysis 87,Can you find GESIS datasets about Consumption and consumer behaviour in Germany during the 1980s?,"[""Consumption and consumer behaviour""]","[""Germany""]","[""1984"", ""1987""]",ZA1639,Consumer Analysis 87,,"[""Germany""]",
177,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6363,Sociological Investigation - Jena 1988,"Can you find GESIS datasets about Community, urban and rural life in German Democratic Republic (1949-1990) during the 1980s?","[""Community, urban and rural life""]","[""German Democratic Republic (1949-1990)""]","[""1988"", ""1988""]",ZA6363,Sociological Investigation - Jena 1988,,,
178,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA6363,Sociological Investigation - Jena 1988,Can you find GESIS datasets about Housing in German Democratic Republic (1949-1990) during the 1980s?,"[""Housing""]","[""German Democratic Republic (1949-1990)""]","[""1988"", ""1988""]",ZA6363,Sociological Investigation - Jena 1988,,,
179,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,"Can you find GESIS datasets about Social behaviour and attitudes in Australia, Austria, Brazil, Canada, Chile, Cyprus, Czech Republic, Denmark, Finland, France, Germany, Great Britain, Hungary, Israel, Italy, Japan, Latvia, New Zealand, Northern Ireland, Norway, Philippines, Poland, Russian Federation, Slovenia, Spain, South Africa, Switzerland, and United States of America during the 2000s?","[""Social behaviour and attitudes""]","[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Great Britain"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Northern Ireland"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]","[""2000"", ""2002""]",ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,,"[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]",
180,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,"Can you find GESIS datasets about SOCIAL STRATIFICATION AND GROUPINGS in Australia, Austria, Brazil, Canada, Chile, Cyprus, Czech Republic, Denmark, Finland, France, Germany, Great Britain, Hungary, Israel, Italy, Japan, Latvia, New Zealand, Northern Ireland, Norway, Philippines, Poland, Russian Federation, Slovenia, Spain, South Africa, Switzerland, and United States of America during the 2000s?","[""SOCIAL STRATIFICATION AND GROUPINGS""]","[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Great Britain"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Northern Ireland"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]","[""2000"", ""2002""]",ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,,"[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]",
181,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,"Can you find GESIS datasets about Family life and marriage in Australia, Austria, Brazil, Canada, Chile, Cyprus, Czech Republic, Denmark, Finland, France, Germany, Great Britain, Hungary, Israel, Italy, Japan, Latvia, New Zealand, Northern Ireland, Norway, Philippines, Poland, Russian Federation, Slovenia, Spain, South Africa, Switzerland, and United States of America during the 2000s?","[""Family life and marriage""]","[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Great Britain"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Northern Ireland"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]","[""2000"", ""2002""]",ZA3680,International Social Survey Programme: Social Relations and Support Systems - ISSP 2001,,"[""Australia"", ""Austria"", ""Brazil"", ""Canada"", ""Chile"", ""Cyprus"", ""Czech Republic"", ""Denmark"", ""Finland"", ""France"", ""Germany"", ""Hungary"", ""Israel"", ""Italy"", ""Japan"", ""Latvia"", ""New Zealand"", ""Norway"", ""Philippines"", ""Poland"", ""Russian Federation"", ""Slovenia"", ""Spain"", ""South Africa"", ""Switzerland"", ""United States of America""]",
182,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5473,Flash Eurobarometer 313 (User Language Preferences Online),"Can you find GESIS datasets about Media in Belgium, Germany, Spain, Greece, France, Ireland, Italy, Luxembourg, Netherlands, Austria, Portugal, Finland, Slovenia, Cyprus, Malta, Slovakia, Bulgaria, Czech Republic, Denmark, Estonia, Latvia, Hungary, Poland, Romania, Sweden, United Kingdom, and Lithuania during the 2010s?","[""Media""]","[""Belgium"", ""Germany"", ""Spain"", ""Greece"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Finland"", ""Slovenia"", ""Cyprus"", ""Malta"", ""Slovakia"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Estonia"", ""Latvia"", ""Hungary"", ""Poland"", ""Romania"", ""Sweden"", ""United Kingdom"", ""Lithuania""]","[""2011"", ""2011""]",ZA5473,Flash Eurobarometer 313 (User Language Preferences Online),,"[""Belgium"", ""Germany"", ""Spain"", ""Greece"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Finland"", ""Slovenia"", ""Cyprus"", ""Malta"", ""Slovakia"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Estonia"", ""Latvia"", ""Hungary"", ""Poland"", ""Romania"", ""Sweden"", ""United Kingdom"", ""Lithuania""]",
183,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5473,Flash Eurobarometer 313 (User Language Preferences Online),"Can you find GESIS datasets about Language and linguistics in Belgium, Germany, Spain, Greece, France, Ireland, Italy, Luxembourg, Netherlands, Austria, Portugal, Finland, Slovenia, Cyprus, Malta, Slovakia, Bulgaria, Czech Republic, Denmark, Estonia, Latvia, Hungary, Poland, Romania, Sweden, United Kingdom, and Lithuania during the 2010s?","[""Language and linguistics""]","[""Belgium"", ""Germany"", ""Spain"", ""Greece"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Finland"", ""Slovenia"", ""Cyprus"", ""Malta"", ""Slovakia"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Estonia"", ""Latvia"", ""Hungary"", ""Poland"", ""Romania"", ""Sweden"", ""United Kingdom"", ""Lithuania""]","[""2011"", ""2011""]",ZA5473,Flash Eurobarometer 313 (User Language Preferences Online),,"[""Belgium"", ""Germany"", ""Spain"", ""Greece"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Finland"", ""Slovenia"", ""Cyprus"", ""Malta"", ""Slovakia"", ""Bulgaria"", ""Czech Republic"", ""Denmark"", ""Estonia"", ""Latvia"", ""Hungary"", ""Poland"", ""Romania"", ""Sweden"", ""United Kingdom"", ""Lithuania""]",
184,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA2820,Political Resonance 1995,"Can you find GESIS datasets about Equality, inequality and social exclusion in Germany during the 1990s?","[""Equality, inequality and social exclusion""]","[""Germany""]","[""1995"", ""1995""]",ZA2820,Political Resonance 1995,,"[""Germany""]",
185,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA7630,Based on ISSP 2018: A Cross-national and Comparative Study of Religion of Additional 14 Countries,"Can you find GESIS datasets about Religion and values in Algeria, Ghana, Indonesia, Jordan, Kenya, Cambodia, Sri Lanka, Mongolia, Malawi, Malaysia, Nigeria, Nepal, Singapore, and Viet Nam during the 2010s?","[""Religion and values""]","[""Algeria"", ""Ghana"", ""Indonesia"", ""Jordan"", ""Kenya"", ""Cambodia"", ""Sri Lanka"", ""Mongolia"", ""Malawi"", ""Malaysia"", ""Nigeria"", ""Nepal"", ""Singapore"", ""Viet Nam""]","[""2018"", ""2019""]",ZA7630,Based on ISSP 2018: A Cross-national and Comparative Study of Religion of Additional 14 Countries,,"[""Algeria"", ""Ghana"", ""Indonesia"", ""Jordan"", ""Kenya"", ""Cambodia"", ""Sri Lanka"", ""Mongolia"", ""Malawi"", ""Malaysia"", ""Nigeria"", ""Nepal"", ""Singapore"", ""Viet Nam""]",
186,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1976,International Relations (February 1963),"Can you find GESIS datasets about International politics and organisations in France, Great Britain, Germany, and Italy during the 1960s?","[""International politics and organisations""]","[""France"", ""Great Britain"", ""Germany"", ""Italy""]","[""1963"", ""1963""]",ZA1976,International Relations (February 1963),,"[""France"", ""Germany"", ""Italy""]",
187,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1976,International Relations (February 1963),"Can you find GESIS datasets about Conflict, security and peace in France, Great Britain, Germany, and Italy during the 1960s?","[""Conflict, security and peace""]","[""France"", ""Great Britain"", ""Germany"", ""Italy""]","[""1963"", ""1963""]",ZA1976,International Relations (February 1963),,"[""France"", ""Germany"", ""Italy""]",
188,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),"Can you find GESIS datasets about LAW, CRIME AND LEGAL SYSTEMS in Belgium, Denmark, Germany, Greece, Spain, Finland, France, Ireland, Italy, Luxembourg, Netherlands, Austria, Portugal, Sweden, United Kingdom, Bulgaria, Cyprus, Czech Republic, Estonia, Hungary, Latvia, Lithuania, Malta, Poland, Romania, Slovakia, Slovenia, and Croatia during the 2010s?","[""LAW, CRIME AND LEGAL SYSTEMS""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]","[""2013"", ""2013""]",ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]",
189,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),"Can you find GESIS datasets about Crime and law enforcement in Belgium, Denmark, Germany, Greece, Spain, Finland, France, Ireland, Italy, Luxembourg, Netherlands, Austria, Portugal, Sweden, United Kingdom, Bulgaria, Cyprus, Czech Republic, Estonia, Hungary, Latvia, Lithuania, Malta, Poland, Romania, Slovakia, Slovenia, and Croatia during the 2010s?","[""Crime and law enforcement""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]","[""2013"", ""2013""]",ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]",
190,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),"Can you find GESIS datasets about International politics and organisations in Belgium, Denmark, Germany, Greece, Spain, Finland, France, Ireland, Italy, Luxembourg, Netherlands, Austria, Portugal, Sweden, United Kingdom, Bulgaria, Cyprus, Czech Republic, Estonia, Hungary, Latvia, Lithuania, Malta, Poland, Romania, Slovakia, Slovenia, and Croatia during the 2010s?","[""International politics and organisations""]","[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]","[""2013"", ""2013""]",ZA5897,Flash Eurobarometer 383 (Firearms in the European Union),,"[""Belgium"", ""Denmark"", ""Germany"", ""Greece"", ""Spain"", ""Finland"", ""France"", ""Ireland"", ""Italy"", ""Luxembourg"", ""Netherlands"", ""Austria"", ""Portugal"", ""Sweden"", ""United Kingdom"", ""Bulgaria"", ""Cyprus"", ""Czech Republic"", ""Estonia"", ""Hungary"", ""Latvia"", ""Lithuania"", ""Malta"", ""Poland"", ""Romania"", ""Slovakia"", ""Slovenia"", ""Croatia""]",
191,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3891,Party Preferences Czech Republic 2000 (Trend),Can you find GESIS datasets about Political behaviour and attitudes in Czech Republic during the 2000s?,"[""Political behaviour and attitudes""]","[""Czech Republic""]","[""2000"", ""2000""]",ZA3891,Party Preferences Czech Republic 2000 (Trend),,"[""Czech Republic""]",
192,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3891,Party Preferences Czech Republic 2000 (Trend),"Can you find GESIS datasets about Government, political systems and organisations in Czech Republic during the 2000s?","[""Government, political systems and organisations""]","[""Czech Republic""]","[""2000"", ""2000""]",ZA3891,Party Preferences Czech Republic 2000 (Trend),,"[""Czech Republic""]",
193,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3891,Party Preferences Czech Republic 2000 (Trend),Can you find GESIS datasets about Elections in Czech Republic during the 2000s?,"[""Elections""]","[""Czech Republic""]","[""2000"", ""2000""]",ZA3891,Party Preferences Czech Republic 2000 (Trend),,"[""Czech Republic""]",
194,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),Can you find GESIS datasets about Cultural and national identity in Netherlands during the 2010s?,"[""Cultural and national identity""]","[""Netherlands""]","[""2014"", ""2014""]",ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),,"[""Netherlands""]",
195,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),Can you find GESIS datasets about Minorities in Netherlands during the 2010s?,"[""Minorities""]","[""Netherlands""]","[""2014"", ""2014""]",ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),,"[""Netherlands""]",
196,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),Can you find GESIS datasets about International politics and organisations in Netherlands during the 2010s?,"[""International politics and organisations""]","[""Netherlands""]","[""2014"", ""2014""]",ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),,"[""Netherlands""]",
197,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),Can you find GESIS datasets about Migration in Netherlands during the 2010s?,"[""Migration""]","[""Netherlands""]","[""2014"", ""2014""]",ZA5517,International Social Survey Programme: National Identity III - ISSP 2013 (Netherlands),,"[""Netherlands""]",
198,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,Can you find GESIS datasets about HISTORY in German Reich (1871-1945) during the 1920s and 1930s?,"[""HISTORY""]","[""German Reich (1871-1945)""]","[""1925"", ""1932""]",ZA8080,The Reichstag Elections and Reich Presidential Elections in Kiel 1925-1932,,,
199,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),Can you find GESIS datasets about International politics and organisations in Germany during the 1980s?,"[""International politics and organisations""]","[""Germany""]","[""1982"", ""1982""]",ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),,"[""Germany""]",
200,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),"Can you find GESIS datasets about Conflict, security and peace in Germany during the 1980s?","[""Conflict, security and peace""]","[""Germany""]","[""1982"", ""1982""]",ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),,"[""Germany""]",
201,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),"Can you find GESIS datasets about Government, political systems and organisations in Germany during the 1980s?","[""Government, political systems and organisations""]","[""Germany""]","[""1982"", ""1982""]",ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),,"[""Germany""]",
202,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),Can you find GESIS datasets about Economic systems and development in Germany during the 1980s?,"[""Economic systems and development""]","[""Germany""]","[""1982"", ""1982""]",ZA1853,Attitudes to Security Policy in the Federal Republic (November - December 1982),,"[""Germany""]",
203,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about Crime and law enforcement in Duisburg during the 2000s?,"[""Crime and law enforcement""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
204,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about Legislation and legal systems in Duisburg during the 2000s?,"[""Legislation and legal systems""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
205,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about PSYCHOLOGY in Duisburg during the 2000s?,"[""PSYCHOLOGY""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
206,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about Family life and marriage in Duisburg during the 2000s?,"[""Family life and marriage""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
207,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,"Can you find GESIS datasets about Community, urban and rural life in Duisburg during the 2000s?","[""Community, urban and rural life""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
208,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,"Can you find GESIS datasets about Leisure, tourism and sport in Duisburg during the 2000s?","[""Leisure, tourism and sport""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
209,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about Social behaviour and attitudes in Duisburg during the 2000s?,"[""Social behaviour and attitudes""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
210,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about Time use in Duisburg during the 2000s?,"[""Time use""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
211,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about Vocational education and training in Duisburg during the 2000s?,"[""Vocational education and training""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
212,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA8859,Crime in the Modern City 2007,Can you find GESIS datasets about Employment in Duisburg during the 2000s?,"[""Employment""]","[""Duisburg""]","[""2007"", ""2007""]",ZA8859,Crime in the Modern City 2007,,,
213,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5727,"Long-term Online Tracking, T27 (GLES)",Can you find GESIS datasets about Elections in Germany during the 2010s?,"[""Elections""]","[""Germany""]","[""2015"", ""2015""]",ZA5727,"Long-term Online Tracking, T27 (GLES)",,"[""Germany""]",
214,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5727,"Long-term Online Tracking, T27 (GLES)","Can you find GESIS datasets about Economic policy, public expenditure and revenue in Germany during the 2010s?","[""Economic policy, public expenditure and revenue""]","[""Germany""]","[""2015"", ""2015""]",ZA5727,"Long-term Online Tracking, T27 (GLES)",,"[""Germany""]",
215,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5727,"Long-term Online Tracking, T27 (GLES)",Can you find GESIS datasets about Economic systems and development in Germany during the 2010s?,"[""Economic systems and development""]","[""Germany""]","[""2015"", ""2015""]",ZA5727,"Long-term Online Tracking, T27 (GLES)",,"[""Germany""]",
216,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA0401,Comparative National Development Project (Uruguay),Can you find GESIS datasets about Higher and further education in Uruguay during the 1960s?,"[""Higher and further education""]","[""Uruguay""]","[""1966"", ""1966""]",ZA0401,Comparative National Development Project (Uruguay),,"[""Uruguay""]",
217,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA0401,Comparative National Development Project (Uruguay),Can you find GESIS datasets about Social behaviour and attitudes in Uruguay during the 1960s?,"[""Social behaviour and attitudes""]","[""Uruguay""]","[""1966"", ""1966""]",ZA0401,Comparative National Development Project (Uruguay),,"[""Uruguay""]",
218,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA0401,Comparative National Development Project (Uruguay),Can you find GESIS datasets about Political behaviour and attitudes in Uruguay during the 1960s?,"[""Political behaviour and attitudes""]","[""Uruguay""]","[""1966"", ""1966""]",ZA0401,Comparative National Development Project (Uruguay),,"[""Uruguay""]",
219,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5520,International Social Survey Programme: Work Orientations IV - ISSP 2015 (Turkey),Can you find GESIS datasets about Political behaviour and attitudes in Turkey during the 2010s?,"[""Political behaviour and attitudes""]","[""Turkey""]","[""2017"", ""2017""]",ZA5520,International Social Survey Programme: Work Orientations IV - ISSP 2015 (Turkey),,"[""Turkey""]",
220,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA5520,International Social Survey Programme: Work Orientations IV - ISSP 2015 (Turkey),"Can you find GESIS datasets about Government, political systems and organisations in Turkey during the 2010s?","[""Government, political systems and organisations""]","[""Turkey""]","[""2017"", ""2017""]",ZA5520,International Social Survey Programme: Work Orientations IV - ISSP 2015 (Turkey),,"[""Turkey""]",
221,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3777,EVS - European Values Study 1999 - Great Britain,Can you find GESIS datasets about Religion and values in United Kingdom during the 1990s?,"[""Religion and values""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,,"[""United Kingdom""]",
222,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3777,EVS - European Values Study 1999 - Great Britain,Can you find GESIS datasets about Social behaviour and attitudes in United Kingdom during the 1990s?,"[""Social behaviour and attitudes""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,,"[""United Kingdom""]",
223,V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC,ZA3777,EVS - European Values Study 1999 - Great Britain,Can you find GESIS datasets about Political behaviour and attitudes in United Kingdom during the 1990s?,"[""Political behaviour and attitudes""]","[""United Kingdom""]","[""1999"", ""1999""]",ZA3777,EVS - European Values Study 1999 - Great Britain,,"[""United Kingdom""]",
